Status,Position/Ticket,Symbol,Type,Volume,Open Price,Close Price,Pips,Duration (s),Swap,Commission,Profit,Net P/L,Magic,Comment,Open Time,Close Time
Closed,316352265,EURJPY,BUY,0.01,182.9,182.942,4.200000000000159,891,0,0,0.26,0.26,110711,MPRFP[tp],2026.03.04 03:15:00,2026.03.04 03:29:51
Closed,316333632,EURJPY,BUY,0.01,182.942,182.742,-20.000000000001705,5044,0,0,-1.27,-1.27,110711,MPRFP[tp],2026.03.04 00:15:01,2026.03.04 01:39:05
Closed,316339669,EURJPY,BUY,0.01,182.455,182.742,28.69999999999777,2344,0,0,1.82,1.82,110711,MPRFP[tp],2026.03.04 01:00:01,2026.03.04 01:39:05
Closed,316320525,EURJPY,BUY,0.01,183.095,183.132,3.700000000000614,52,0,0,0.23,0.23,110711,MPRFP[tp],2026.03.03 21:45:01,2026.03.03 21:45:53
Closed,316318432,EURJPY,BUY,0.01,182.992,183.026,3.4000000000020236,589,0,0,0.21,0.21,110711,MPRFP[tp],2026.03.03 21:30:01,2026.03.03 21:39:50
Closed,316316371,EURJPY,BUY,0.01,182.962,183.005,4.300000000000637,504,0,0,0.27,0.27,110711,MPRFP[tp],2026.03.03 21:15:00,2026.03.03 21:23:24
Closed,316207112,EURJPY,SELL,0.01,184.329,184,32.90000000000077,185533,-0.07,0,2.11,2.04,110711,MPRFP[tp],2026.02.28 05:15:01,2026.03.02 08:47:14
Closed,316178457,EURJPY,BUY,0.01,183.841,183.881,3.999999999999204,4481,0,0,0.26,0.26,110711,MPRFP[tp],2026.02.27 12:30:00,2026.02.27 13:44:41
Closed,316178145,EURJPY,BUY,0.01,183.869,183.909,3.999999999999204,245,0,0,0.26,0.26,110711,MPRFP[tp],2026.02.27 12:15:00,2026.02.27 12:19:05
Closed,316122535,EURJPY,SELL,0.01,184.415,184.366,4.899999999997817,35401,-0.22,0,0.31,0.09,110711,MPRFP[tp],2026.02.26 00:45:03,2026.02.26 10:35:04
Closed,316121400,EURJPY,SELL,0.01,184.526,184.484,4.200000000000159,181,0,0,0.27,0.27,110711,MPRFP[tp],2026.02.26 00:30:02,2026.02.26 00:33:03
Closed,316120703,EURJPY,SELL,0.01,184.556,184.519,3.700000000000614,672,0,0,0.24,0.24,110711,MPRFP[tp],2026.02.26 00:15:01,2026.02.26 00:26:13
Closed,316075495,EURJPY,SELL,0.01,183.717,183.674,4.300000000000637,47,0,0,0.27,0.27,110711,MPRFP[tp],2026.02.24 21:00:00,2026.02.24 21:00:47
Closed,316075154,EURJPY,SELL,0.01,183.688,183.651,3.6999999999977717,487,0,0,0.24,0.24,110711,MPRFP[tp],2026.02.24 20:45:00,2026.02.24 20:53:07
